t,k,exportVal,rca,distance,importVal,imports_norm,density,code,description
2018,700991,1162.334,0.1812,0.8414,3656.32,0.03,0.15859999999999996,700991,"Glass mirrors: unframed, excluding rear-view mirrors for vehicles"
2018,720810,38149.632,7.486,0.7866,33.995,0.0001,0.21340000000000003,720810,"Iron or non-alloy steel: in coils, flat-rolled, of a width 600mm or more, hot-rolled, with patterns in relief"
2018,720825,4015.601,0.4679,0.8405,1029.323,0.0083,0.15949999999999998,720825,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, pickled, of a thickness of 4.75mm or more"
2018,720826,13243.618,0.7483,0.8513,2043.711,0.0167,0.14870000000000005,720826,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, pickled, of a thickness of 3mm or more but less than 4.75mm"
2018,720827,34337.333,1.1552,0.8134,2577.535,0.0211,0.1866,720827,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, pickled, of a thickness of less than 3mm"
2018,720836,657.831,0.0502,0.8411,704.659,0.0057,0.15890000000000004,720836,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness exceeding 10mm"
2018,720837,18056.721,0.5733,0.8244,2828.201,0.0232,0.17559999999999998,720837,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of 4.75mm or more but not exceeding 10mm"
2018,720838,37262.442,0.7513,0.8321,1573.695,0.0128,0.16790000000000005,720838,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of 3mm or more but less than 4.75mm"
2018,720839,276705.607,2.8047,0.7947,10456.264,0.0861,0.20530000000000004,720839,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of less than 3mm"
2018,720840,3802.171,2.0171,0.7653,96.677,0.0007,0.23470000000000002,720840,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, with patterns in relief"
2018,720851,17966.251,0.2583,0.8399,17049.237,0.1405,0.16010000000000002,720851,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness exceeding 10mm"
2018,720852,13676.491,0.5623,0.8163,1149.363,0.0093,0.18369999999999997,720852,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness of 4.75mm or more but not exceeding 10mm"
2018,720853,2922.499,0.4027,0.8126,1117.704,0.0091,0.1874,720853,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness of 3mm or more but less than 4.75mm"
2018,720854,10603.466,2.4407,0.7735,251.567,0.0019,0.22650000000000003,720854,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness of less than 3mm"
2018,720890,16245.172,2.8301,0.7848,2246.073,0.0184,0.21519999999999995,720890,"Iron or non-alloy steel: flat-rolled, hot-rolled, of a width 600mm or more, n.e.c. in heading no. 7208"
2018,720915,9638.067,4.2178,0.8021,5686.896,0.0468,0.19789999999999996,720915,"Iron or non-alloy steel: in coils, flat-rolled, width 600mm or more, cold-rolled, of a thickness of 3mm or more"
2018,720916,8346.588,0.2247,0.8277,5019.672,0.0413,0.1723,720916,"Iron or non-alloy steel: in coils, flat-rolled, width 600mm or more, cold-rolled, of a thickness exceeding 1mm but less than 3mm"
2018,720917,10004.312,0.2221,0.8283,5727.819,0.0471,0.17169999999999996,720917,"Iron or non-alloy steel: in coils, flat-rolled, width 600mm or more, cold-rolled, of a thickness of 0.5mm or more but not exceeding 1mm"
2018,720918,1224.56,0.0701,0.8439,6123.823,0.0504,0.15610000000000002,720918,"Iron or non-alloy steel: in coils, flat-rolled, width 600mm or more, cold-rolled, of a thickness of less than 0.5mm"
2018,720925,239.139,0.3555,0.8257,137.788,0.001,0.1743,720925,"Iron or non-alloy steel: (not in coils), flat-rolled, width 600mm or more, cold-rolled, of a thickness of 3mm or more"
2018,720926,869.06,0.2027,0.8113,770.206,0.0062,0.18869999999999998,720926,"Iron or non-alloy steel: (not in coils), flat-rolled, width 600mm or more, cold-rolled, of a thickness exceeding 1mm but less than 3mm"
2018,720927,4930.442,1.5769,0.7709,92.317,0.0006,0.22909999999999997,720927,"Iron or non-alloy steel: (not in coils), flat-rolled, width 600mm or more, cold-rolled, of a thickness of 0.5mm or more but not exceeding 1mm"
2018,720928,156.955,0.5693,0.8267,878.742,0.0071,0.1733,720928,"Iron or non-alloy steel: (not in coils), flat-rolled, width 600mm or more, cold-rolled, of a thickness of less than 0.5mm"
2018,720990,35987.021,18.6752,0.7646,12454.312,0.1026,0.23540000000000005,720990,"Iron or non-alloy steel: flat-rolled, width 600mm or more, cold-rolled, n.e.c. in heading no. 7209"
2018,721011,4951.82,3.171,0.789,68.145,0.0004,0.21099999999999997,721011,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with tin, thickness of 0.5mm or more"
2018,721012,18099.095,0.5062,0.8463,91233.817,0.7522,0.15369999999999995,721012,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with tin, thickness of less than 0.5mm"
2018,721020,518.073,0.9122,0.8522,17.389,0.0,0.14780000000000004,721020,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with lead, including terne-plate"
2018,721030,4518.068,0.2346,0.8658,5906.492,0.0486,0.13419999999999999,721030,"Iron or non-alloy steel: flat-rolled, width 600mm or more, electrolytically plated or coated with zinc"
2018,721041,31949.858,5.6453,0.7359,10721.78,0.0883,0.2641,721041,"Iron or non-alloy steel: flat-rolled, width 600mm or more, corrugated, plated or coated with zinc (not electrolytically)"
2018,721049,158039.835,0.9744,0.8172,121278.783,1.0,0.18279999999999996,721049,"Iron or non-alloy steel: flat-rolled, width 600mm or more, (not corrugated), plated or coated with zinc (not electrolytically)"
2018,721050,374.636,0.0484,0.8557,3574.67,0.0293,0.14429999999999998,721050,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with chromium oxides or with chromium and chromium oxides"
2018,721061,2994.119,0.1249,0.8403,21950.01,0.1809,0.15969999999999995,721061,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with aluminium zinc-alloys"
2018,721069,1343.599,0.2203,0.8516,4615.436,0.0379,0.14839999999999998,721069,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with aluminium, other than plated or coated with aluminium zinc-alloys"
2018,721070,43580.172,0.5951,0.8343,63703.174,0.5252,0.16569999999999996,721070,"Iron or non-alloy steel: flat-rolled, width 600mm or more, painted, varnished or coated with plastics"
2018,721090,5653.908,0.5662,0.8203,2953.262,0.0242,0.17969999999999997,721090,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with materials n.e.c. in heading no. 7210"
2018,721113,29.327,0.0172,0.8459,,,0.15410000000000001,721113,"Iron or non-alloy steel: flat-rolled, hot-rolled, rolled on four faces or in a closed box pass, of a width more than 150mm but less than 600mm, 4mm thick or more, not in coils, without patterns in relief"
2018,721114,328.114,0.0714,0.8456,157.626,0.0012,0.15439999999999998,721114,"Iron or non-alloy steel: flat-rolled, hot-rolled, of a width less than 600mm, 4.75mm thick or more, excluding those of item no. 7211.13"
2018,721119,919.741,0.0846,0.8374,2231.92,0.0183,0.16259999999999997,721119,"Iron or non-alloy steel: flat-rolled, hot-rolled, of a width less than 600mm, less than 4.75mm thick, excluding those of item no. 7211.13"
2018,721123,177.05,0.0207,0.838,3020.517,0.0248,0.16200000000000003,721123,"Iron or non-alloy steel: flat-rolled, cold-rolled, of a width less than 600mm, containing by weight less than 0.25% of carbon"
2018,721129,396.149,0.0729,0.8601,2357.214,0.0193,0.13990000000000002,721129,"Iron or non-alloy steel: flat-rolled, cold-rolled, of a width less than 600mm, containing by weight 0.25% or more of carbon"
2018,721190,881.168,0.2836,0.8358,1341.172,0.0109,0.1642,721190,"Iron or non-alloy steel: flat-rolled, n.e.c. in heading no. 7211, width less than 600mm"
2018,721210,7493.633,5.5886,0.802,1932.881,0.0158,0.19799999999999995,721210,"Iron or non-alloy steel: flat-rolled, width less than 600mm, plated or coated with tin"
2018,721220,294.515,0.1261,0.8313,5836.535,0.048,0.16869999999999996,721220,"Iron or non-alloy steel: flat-rolled, of a width less than 600mm, electrolytically plated or coated with zinc"
2018,721230,5841.773,0.4189,0.8325,2243.194,0.0184,0.16749999999999998,721230,"Iron or non-alloy steel: flat-rolled, width less than 600mm, plated or coated with zinc (not electrolytically)"
2018,721240,4741.656,0.8521,0.8403,6354.15,0.0523,0.15969999999999995,721240,"Iron or non-alloy steel: flat-rolled, width less than 600mm, painted, varnished or coated with plastics"
2018,721250,2102.647,0.3781,0.8547,3469.749,0.0285,0.14529999999999998,721250,"Iron or non-alloy steel: flat-rolled, width less than 600mm, plated or coated, (excluding tin, zinc or plastic)"
2018,721260,644.315,0.3466,0.8655,3971.222,0.0326,0.13449999999999995,721260,"Iron or non-alloy steel: flat-rolled, width less than 600mm, clad"
2018,721710,14093.799,0.6816,0.825,3547.443,0.0291,0.17500000000000004,721710,"Iron or non-alloy steel: wire, (not plated or coated), whether or not polished"
2018,721720,35265.891,2.1363,0.7866,10356.736,0.0853,0.21340000000000003,721720,"Iron or non-alloy steel: wire, plated or coated with zinc"
2018,721730,3097.553,0.3438,0.86,5333.662,0.0438,0.14,721730,"Iron or non-alloy steel: wire, plated or coated with base metals (other than zinc)"
2018,721790,12357.357,3.4807,0.7927,1431.583,0.0117,0.20730000000000004,721790,"Iron or non-alloy steel: wire, n.e.c. in heading no. 7217"
2018,722511,295.665,0.0196,0.8719,15054.925,0.124,0.1281,722511,"Steel, alloy: flat-rolled, width 600mm or more, of silicon-electrical steel, grain-oriented"
2018,722519,1617.705,0.1003,0.8568,1315.765,0.0107,0.1432,722519,"Steel, alloy: flat-rolled, width 600mm or more, of silicon-electrical steel, (other than grain-oriented)"
2018,722599,3212.573,0.1687,0.8564,16271.108,0.134,0.14359999999999995,722599,"Steel, alloy: flat-rolled, width 600mm or more, n.e.c. in heading no. 7225, (other than plated or coated with zinc)"
2018,731700,5818.159,0.2886,0.8142,12779.412,0.1052,0.18579999999999997,731700,"Iron or steel: nails, tacks, drawing pins, corrugated nails, staples (not those of heading no. 8305) and the like, with heads of other material or not, but excluding articles with heads of copper"
2018,732010,1619.109,0.1268,0.8467,10885.427,0.0896,0.1533,732010,Iron or steel: leaf-springs and leaves therefor
2018,732020,3281.596,0.1462,0.861,10260.288,0.0845,0.139,732020,Iron or steel: helical springs and leaves for springs
2018,732090,4902.402,0.3951,0.8461,12301.998,0.1013,0.15390000000000004,732090,Iron or steel: springs n.e.c. in heading no. 7320
2018,830520,369.308,0.1152,0.8724,4109.381,0.0337,0.12760000000000005,830520,"Stationery: staples in strips, (e.g. for offices, upholstery, packaging), of base metal"
2019,441011,23244.099,0.7317,0.8166,6494.996,0.0516,0.1834,441011,"Particle board of wood, whether or not agglomerated with resins or other organic binding substances"
2019,441112,1326.283,0.1831,0.8254,7770.819,0.0618,0.17459999999999998,441112,"Medium density fibreboard (MDF), of a thickness not exceeding 5 mm"
2019,441113,160.712,0.0138,0.8343,11590.569,0.0922,0.16569999999999996,441113,"Medium density fibreboard (MDF), of a thickness exceeding 5 mm but not exceeding 9 mm"
2019,441114,6618.878,0.2565,0.8046,7264.009,0.0578,0.19540000000000002,441114,"Medium density fibreboard (MDF), of a thickness exceeding 9 mm"
2019,540411,1.657,0.003,0.8512,58.016,0.0004,0.14880000000000004,540411,Elastomeric monofilament: of 67 decitex or more and of which no cross-sectional dimension exceeds 1mm
2019,540412,118.194,0.198,0.8517,458.094,0.0036,0.1483,540412,Monofilament of polypropylene: of 67 decitex or more and of which no cross-sectional dimension exceeds 1mm
2019,540419,116.171,0.0219,0.8667,1352.297,0.0107,0.13329999999999997,540419,Monofilament n.e.c. in heading no 5404: of 67 decitex or more and of which no cross-sectional dimension exceeds 1mm
2019,540490,278.423,0.0913,0.8435,4222.996,0.0336,0.15649999999999997,540490,"Filament, synthetic: strip and the like (e.g.. artificial straw), of synthetic textile materials of an apparent width not exceeding 5mm"
2019,540710,3243.429,0.2727,0.8396,7695.273,0.0612,0.1604,540710,"Fabrics, woven: from high tenacity yarn, of nylon, other polyamides or of polyesters"
2019,540720,2298.618,0.2619,0.8021,5980.307,0.0475,0.19789999999999996,540720,"Fabrics, woven: from strip or the like, of synthetic textile materials"
2019,540730,178.794,0.1942,0.869,620.194,0.0049,0.131,540730,"Fabrics, woven: from synthetic filament yarn, adhesive or thermal bonded"
2019,540741,120.737,0.0305,0.8905,1444.156,0.0115,0.10950000000000004,540741,"Fabrics, woven: containing 85% or more by weight of filaments of nylon or other polyamides, unbleached or bleached"
2019,540742,116.5,0.0125,0.882,2674.704,0.0213,0.118,540742,"Fabrics, woven: containing 85% or more by weight of filaments of nylon or other polyamides, dyed"
2019,540743,107.222,0.2035,0.8685,84.352,0.0006,0.13149999999999995,540743,"Fabrics, woven: containing 85% or more by weight of filaments of nylon or other polyamides, of yarns of different colours"
2019,540744,63.808,0.1109,0.8586,297.998,0.0023,0.14139999999999997,540744,"Fabrics, woven: containing 85% or more by weight of filaments of nylon or other polyamides, printed"
2019,540751,951.32,0.1812,0.8602,5246.127,0.0417,0.13980000000000004,540751,"Fabrics, woven: containing 85% or more by weight of textured polyester filaments, unbleached or bleached"
2019,540752,530.342,0.0154,0.854,43320.442,0.3445,0.14600000000000002,540752,"Fabrics, woven: containing 85% or more by weight of textured polyester filaments, dyed"
2019,540753,142.809,0.0259,0.8476,2272.386,0.0181,0.15239999999999998,540753,"Fabrics, woven: containing 85% or more by weight of textured polyester filaments, of yarns of different colours"
2019,540754,40.281,0.0041,0.8589,22247.885,0.1769,0.1411,540754,"Fabrics, woven: containing 85% or more by weight of textured polyester filaments, printed"
2019,540761,4159.702,0.1556,0.8641,21681.847,0.1724,0.13590000000000002,540761,"Fabrics, woven: containing 85% or more by weight of non-textured polyester filaments"
2019,540769,902.093,0.094,0.8343,5979.442,0.0475,0.16569999999999996,540769,"Fabrics, woven: containing less than 85% by weight of non-textured polyester filaments"
2019,540771,22.96,0.0169,0.8492,1192.626,0.0095,0.15080000000000005,540771,"Fabrics, woven: containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), unbleached or bleached"
2019,540772,9586.62,2.162,0.8166,1269.415,0.0101,0.1834,540772,"Fabrics, woven: containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), dyed"
2019,540773,697.625,0.3432,0.8453,651.873,0.0052,0.15469999999999995,540773,"Fabrics, woven: containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), of yarns of different colours"
2019,540774,56.251,0.067,0.8659,1442.257,0.0114,0.1341,540774,"Fabrics, woven: containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), printed"
2019,540781,6.423,0.0102,0.8588,151.725,0.0012,0.1412,540781,"Fabrics, woven: of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, bleached or unbleached"
2019,540782,334.25,0.14,0.8733,6695.718,0.0532,0.12670000000000003,540782,"Fabrics, woven: of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, dyed"
2019,540783,166.466,0.2003,0.8621,973.411,0.0077,0.13790000000000002,540783,"Fabrics, woven: of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, of yarns of different colours"
2019,540784,32.792,0.0701,0.8579,1940.106,0.0154,0.1421,540784,"Fabrics, woven: of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, printed"
2019,540791,1370.65,1.6705,0.8205,2024.789,0.0161,0.1795,540791,"Fabrics, woven: of synthetic filament yarn, bleached or unbleached, n.e.c. in heading no. 5407"
2019,540792,165.474,0.0499,0.8749,2555.796,0.0203,0.1251,540792,"Fabrics, woven: of synthetic filament yarn, dyed, n.e.c. in heading 5407"
2019,540793,358.605,0.1855,0.8652,548.039,0.0043,0.13480000000000003,540793,"Fabrics, woven: of synthetic filament yarn, of yarns of different colours, n.e.c. in heading no. 5407"
2019,540794,267.442,0.2846,0.8421,686.098,0.0054,0.15790000000000004,540794,"Fabrics, woven: of synthetic filament yarn, printed, n.e.c. in heading no. 5407"
2019,550320,18230.656,0.6111,0.8505,13070.214,0.1039,0.14949999999999997,550320,"Fibres: synthetic staple fibres, of polyesters, not carded, combed or otherwise processed for spinning"
2019,600610,5.085,0.004,0.8639,30.727,0.0002,0.1361,600610,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of wool or fine animal hair"
2019,600621,93.099,0.019,0.8289,308.623,0.0024,0.17110000000000003,600621,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of cotton, unbleached or bleached"
2019,600622,3493.584,0.1183,0.8367,22330.004,0.1776,0.1633,600622,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of cotton, dyed"
2019,600623,21.794,0.0091,0.8631,366.143,0.0029,0.13690000000000002,600623,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of cotton, of yarns of different colours"
2019,600624,78.624,0.0224,0.8714,1311.988,0.0104,0.12860000000000005,600624,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of cotton, printed"
2019,600631,385.669,0.07,0.8486,1110.699,0.0088,0.15139999999999998,600631,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, unbleached or bleached"
2019,600632,380.084,0.0101,0.8659,31967.753,0.2542,0.1341,600632,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, dyed"
2019,600633,36.737,0.0095,0.8526,1294.253,0.0103,0.14739999999999998,600633,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, of yarns of different colours"
2019,600634,133.801,0.0275,0.8668,7248.072,0.0576,0.13319999999999999,600634,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, printed"
2019,600641,26.054,0.0843,0.8495,39.065,0.0003,0.15049999999999997,600641,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of artificial fibres, unbleached or bleached"
2019,600642,0.341,0.0001,0.8694,3087.662,0.0245,0.13060000000000005,600642,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of artificial fibres, dyed"
2019,600643,5.867,0.0117,0.858,76.763,0.0006,0.14200000000000002,600643,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of artificial fibres, of yarns of different colours"
2019,600644,79.753,0.0897,0.8656,2011.813,0.016,0.13439999999999996,600644,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of artificial fibres, printed"
2019,600690,7424.307,0.8426,0.8455,1015.909,0.0081,0.15449999999999997,600690,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04,and other than those made of wool, fine animal hair, cotton, synthetic or artificial fibres"
2019,700600,406.886,0.0216,0.8946,2647.906,0.021,0.10540000000000005,700600,"Glass of heading no. 7003, 7004 or 7005: bent, edge-worked, engraved, drilled, enamelled or otherwise worked, but not framed or fitted with other materials"
2019,700991,804.459,0.1375,0.8384,3829.218,0.0304,0.16159999999999997,700991,"Glass mirrors: unframed, excluding rear-view mirrors for vehicles"
2019,720810,22507.14,5.8567,0.8061,2.724,0.0,0.19389999999999996,720810,"Iron or non-alloy steel: in coils, flat-rolled, of a width 600mm or more, hot-rolled, with patterns in relief"
2019,720825,3855.33,0.5649,0.8467,1296.652,0.0103,0.1533,720825,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, pickled, of a thickness of 4.75mm or more"
2019,720826,6335.698,0.4241,0.854,3629.112,0.0288,0.14600000000000002,720826,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, pickled, of a thickness of 3mm or more but less than 4.75mm"
2019,720827,36825.591,1.4855,0.8127,6109.433,0.0486,0.18730000000000002,720827,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, pickled, of a thickness of less than 3mm"
2019,720836,446.594,0.0387,0.8344,2740.459,0.0218,0.16559999999999997,720836,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness exceeding 10mm"
2019,720837,19200.289,0.7277,0.8333,14318.009,0.1139,0.16669999999999996,720837,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of 4.75mm or more but not exceeding 10mm"
2019,720838,20952.692,0.5123,0.8336,5961.934,0.0474,0.1664,720838,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of 3mm or more but less than 4.75mm"
2019,720839,246442.58,2.721,0.7958,18671.225,0.1485,0.20420000000000005,720839,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of less than 3mm"
2019,720840,2016.605,1.2142,0.7919,84.332,0.0006,0.20809999999999995,720840,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, with patterns in relief"
2019,720851,16363.363,0.2478,0.8511,16044.879,0.1276,0.14890000000000003,720851,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness exceeding 10mm"
2019,720852,9395.178,0.4257,0.8297,1773.398,0.0141,0.1703,720852,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness of 4.75mm or more but not exceeding 10mm"
2019,720853,2482.234,0.4215,0.8185,490.215,0.0039,0.1815,720853,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness of 3mm or more but less than 4.75mm"
2019,720854,4259.935,1.1098,0.7749,29.054,0.0002,0.22509999999999997,720854,"Iron or non-alloy steel: (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness of less than 3mm"
2019,720890,13064.259,2.2174,0.7851,1046.074,0.0083,0.21489999999999998,720890,"Iron or non-alloy steel: flat-rolled, hot-rolled, of a width 600mm or more, n.e.c. in heading no. 7208"
2019,720915,6388.507,3.5144,0.8067,1249.497,0.0099,0.19330000000000003,720915,"Iron or non-alloy steel: in coils, flat-rolled, width 600mm or more, cold-rolled, of a thickness of 3mm or more"
2019,720916,3394.83,0.1118,0.8245,6935.322,0.0551,0.1755,720916,"Iron or non-alloy steel: in coils, flat-rolled, width 600mm or more, cold-rolled, of a thickness exceeding 1mm but less than 3mm"
2019,720917,6713.754,0.1798,0.8393,12631.654,0.1004,0.16069999999999995,720917,"Iron or non-alloy steel: in coils, flat-rolled, width 600mm or more, cold-rolled, of a thickness of 0.5mm or more but not exceeding 1mm"
2019,720918,689.833,0.0455,0.8556,7180.376,0.0571,0.14439999999999997,720918,"Iron or non-alloy steel: in coils, flat-rolled, width 600mm or more, cold-rolled, of a thickness of less than 0.5mm"
2019,720925,236.795,0.4089,0.8206,14.835,0.0001,0.1794,720925,"Iron or non-alloy steel: (not in coils), flat-rolled, width 600mm or more, cold-rolled, of a thickness of 3mm or more"
2019,720926,681.393,0.2063,0.813,533.674,0.0042,0.18700000000000006,720926,"Iron or non-alloy steel: (not in coils), flat-rolled, width 600mm or more, cold-rolled, of a thickness exceeding 1mm but less than 3mm"
2019,720927,4480.775,1.7078,0.7786,1140.287,0.009,0.22140000000000004,720927,"Iron or non-alloy steel: (not in coils), flat-rolled, width 600mm or more, cold-rolled, of a thickness of 0.5mm or more but not exceeding 1mm"
2019,720928,1082.536,5.2776,0.7901,888.812,0.007,0.20989999999999998,720928,"Iron or non-alloy steel: (not in coils), flat-rolled, width 600mm or more, cold-rolled, of a thickness of less than 0.5mm"
2019,720990,12134.989,8.3954,0.78,10041.679,0.0798,0.21999999999999997,720990,"Iron or non-alloy steel: flat-rolled, width 600mm or more, cold-rolled, n.e.c. in heading no. 7209"
2019,721011,6884.117,6.085,0.7901,124.357,0.001,0.20989999999999998,721011,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with tin, thickness of 0.5mm or more"
2019,721012,16624.79,0.5013,0.8515,100716.89,0.8011,0.14849999999999997,721012,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with tin, thickness of less than 0.5mm"
2019,721020,395.475,0.56,0.857,6.61,0.0,0.14300000000000002,721020,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with lead, including terne-plate"
2019,721030,4028.321,0.2384,0.8566,8092.259,0.0643,0.14339999999999997,721030,"Iron or non-alloy steel: flat-rolled, width 600mm or more, electrolytically plated or coated with zinc"
2019,721041,29404.41,5.1212,0.745,3171.894,0.0252,0.255,721041,"Iron or non-alloy steel: flat-rolled, width 600mm or more, corrugated, plated or coated with zinc (not electrolytically)"
2019,721049,113398.2,0.8065,0.8172,125729.834,1.0,0.18279999999999996,721049,"Iron or non-alloy steel: flat-rolled, width 600mm or more, (not corrugated), plated or coated with zinc (not electrolytically)"
2019,721050,1412.486,0.1722,0.8545,9661.875,0.0768,0.14549999999999996,721050,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with chromium oxides or with chromium and chromium oxides"
2019,721061,3172.3,0.169,0.8445,27480.236,0.2185,0.15549999999999997,721061,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with aluminium zinc-alloys"
2019,721069,1055.679,0.2288,0.8501,3068.063,0.0244,0.14990000000000003,721069,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with aluminium, other than plated or coated with aluminium zinc-alloys"
2019,721070,41646.727,0.5844,0.8328,110556.231,0.8793,0.16720000000000002,721070,"Iron or non-alloy steel: flat-rolled, width 600mm or more, painted, varnished or coated with plastics"
2019,721090,7919.959,0.8782,0.8378,5011.946,0.0398,0.1622,721090,"Iron or non-alloy steel: flat-rolled, width 600mm or more, plated or coated with materials n.e.c. in heading no. 7210"
2019,721113,44.123,0.0324,0.851,20.227,0.0001,0.14900000000000002,721113,"Iron or non-alloy steel: flat-rolled, hot-rolled, rolled on four faces or in a closed box pass, of a width more than 150mm but less than 600mm, 4mm thick or more, not in coils, without patterns in relief"
2019,721114,397.512,0.1166,0.8559,232.372,0.0018,0.1441,721114,"Iron or non-alloy steel: flat-rolled, hot-rolled, of a width less than 600mm, 4.75mm thick or more, excluding those of item no. 7211.13"
2019,721119,1088.826,0.1361,0.8418,1743.922,0.0138,0.1582,721119,"Iron or non-alloy steel: flat-rolled, hot-rolled, of a width less than 600mm, less than 4.75mm thick, excluding those of item no. 7211.13"
2019,721123,246.867,0.0352,0.8495,1106.118,0.0088,0.15049999999999997,721123,"Iron or non-alloy steel: flat-rolled, cold-rolled, of a width less than 600mm, containing by weight less than 0.25% of carbon"
2019,721129,196.223,0.0415,0.8631,2939.81,0.0234,0.13690000000000002,721129,"Iron or non-alloy steel: flat-rolled, cold-rolled, of a width less than 600mm, containing by weight 0.25% or more of carbon"
2019,721190,896.481,0.4044,0.8373,810.006,0.0064,0.16269999999999996,721190,"Iron or non-alloy steel: flat-rolled, n.e.c. in heading no. 7211, width less than 600mm"
2019,721210,3891.608,3.7659,0.805,119.565,0.0009,0.19499999999999995,721210,"Iron or non-alloy steel: flat-rolled, width less than 600mm, plated or coated with tin"
